37.0 35.0 152.0 
56.5107 117.505 84.2245 
56.8633 122.677 84.1541 
24.2675 13.8083 125.469 
19.0 20.0 121.0 
11.9141 97.9977 192.075 
16.2163 96.9881 189.277 
17.0 108.0 193.0 
21.5288 101.297 192.025 
95.1482 97.2917 134.555 
97.5932 102.54 132.124 
78.6311 75.7088 112.185 
78.0 80.0 112.0 
53.8901 54.6049 98.2523 
60.0 56.0 93.0 
37.0 104.0 93.0 
42.0 112.0 95.0 
31.2917 35.3052 140.821 
30.0 35.0 144.0 
36.5571 12.2938 150.598 
26.6103 11.7594 149.711 
50.7326 9.95224 132.04 
45.8679 9.76654 129.887 
16.7486 89.503 185.628 
19.2417 88.1011 188.056 
39.2002 80.3967 143.452 
50.0 80.0 143.0 
65.4452 73.4313 137.381 
61.0 72.0 138.0 
39.0 68.0 100.0 
43.9212 70.353 97.0908 
46.7796 97.476 136.958 
42.0 100.0 137.0 
56.8002 127.551 128.58 
54.0307 126.043 126.71 
26.0 26.0 125.0 
24.7612 29.1025 125.194 
49.9711 20.1858 135.302 
50.0 28.0 131.0 
36.6911 15.725 150.774 
33.0 18.0 156.0 
32.692 75.5511 158.442 
27.0 67.0 158.0 
104.924 51.3101 109.253 
97.8483 52.3752 110.243 
47.0 10.0 118.0 
42.0 11.0 115.0 
24.8985 7.07623 118.161 
28.0757 7.79908 121.008 
108.0 113.0 197.0 
108.0 117.0 193.0 
92.2537 108.873 97.9744 
91.0 113.0 98.0 
43.0 81.0 153.0 
44.5232 80.9833 152.143 
32.67 90.4755 168.484 
27.7733 89.2551 168.529 
7.0 98.0 197.0 
11.0 105.0 194.0 
22.5141 34.617 141.709 
18.0 49.0 141.0 
25.8251 73.5998 149.923 
26.0509 75.0287 144.56 
15.954 91.6955 186.428 
15.0828 88.5573 187.646 
59.9078 24.5406 123.313 
58.0 18.0 117.0 
57.2569 33.735 130.937 
49.0 34.0 132.0 
18.6566 13.3954 128.761 
11.6997 17.6451 128.605 
74.0 62.0 163.0 
74.0 60.0 157.0 
