471 727 16.6934 0.272136 
156 728 200.321 0.929539 
156 729 16.6934 0.219599 
713 730 16.6934 0.150297 
713 731 16.6934 0.097736 
497 732 16.6934 0.063303 
497 733 16.6934 0.211288 
412 734 83.4669 0.649287 
412 735 50.0802 0.24743 
369 736 16.6934 0.137589 
369 737 16.6934 0.156024 
383 738 16.6934 0.112601 
383 739 16.6934 0.169119 
706 740 217.014 0.900653 
706 741 16.6934 0.155669 
976 742 233.707 1.17723 
976 743 33.3868 0.238312 
258 744 16.6934 0.0843176 
258 745 16.6934 0.14721 
153 746 50.0802 0.354762 
153 747 16.6934 0.178623 
162 748 16.6934 0.0531878 
162 749 16.6934 0.270665 
303 750 33.3868 0.341497 
303 751 16.6934 0.0454439 
278 752 133.547 0.624239 
278 753 16.6934 0.162211 
211 754 33.3868 0.401845 
211 755 16.6934 0.194746 
473 756 16.6934 0.0759022 
473 757 16.6934 0.150067 
33 758 534.188 1.43106 
33 759 16.6934 0.118435 
62 760 667.735 1.93588 
62 761 16.6934 0.324629 
728 762 183.627 0.859149 
728 763 16.6934 0.229884 
139 764 66.7735 0.439141 
139 765 16.6934 0.355009 
700 766 16.6934 0.158825 
700 767 16.6934 0.0331423 
355 768 16.6934 0.0862341 
355 769 16.6934 0.13701 
112 770 1652.65 2.68339 
112 771 16.6934 0.267787 
416 772 16.6934 0.0835061 
416 773 16.6934 0.0422072 
280 774 1485.71 2.83902 
280 775 16.6934 0.169448 
43 776 350.561 1.27817 
43 777 16.6934 0.372627 
345 778 16.6934 0.0685197 
345 779 16.6934 0.136581 
812 780 16.6934 0.102429 
812 781 16.6934 0.0497696 
607 782 16.6934 0.187554 
607 783 16.6934 0.153777 
612 784 317.174 1.19709 
612 785 16.6934 0.116604 
201 786 16.6934 0.190997 
201 787 16.6934 0.177788 
448 788 16.6934 0.0489789 
448 789 16.6934 0.17846 
426 790 16.6934 0.0457053 
426 791 33.3868 0.162889 
844 792 33.3868 0.132546 
844 793 33.3868 0.219963 
518 794 16.6934 0.156857 
518 795 16.6934 0.0580828 
218 796 33.3868 0.209113 
218 797 16.6934 0.19038 
359 798 16.6934 0.142934 
359 799 16.6934 0.121504 
622 800 83.4669 0.606973 
622 801 16.6934 0.100841 
202 802 16.6934 0.0307546 
202 803 16.6934 0.174842 
131 804 50.0802 0.381024 
131 805 16.6934 0.382055 
642 806 16.6934 0.0771917 
642 807 16.6934 0.092744 
385 808 16.6934 0.0539839 
385 809 16.6934 0.195449 
643 810 16.6934 0.222183 
643 811 16.6934 0.0775141 
641 812 33.3868 0.123092 
641 813 16.6934 0.161803 
249 814 16.6934 0.150807 
249 815 16.6934 0.218322 
321 816 16.6934 0.211426 
321 817 16.6934 0.0867881 
580 818 16.6934 0.0623131 
580 819 50.0802 0.419016 
978 820 16.6934 0.162856 
